var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2001,肃北县,Subei Mengguzu Zizhixian,622124,13000,6000,3800,3000,680,,680,13,7,2151,,28431,6100,660,633,93,93,45,31,1,,13,155,1,11,9296,4262,860,3578,6042,3254,2599,0.44,2100,5049,400,,100,1386,848,1707,2700,10140,2248,346,3,1899,,10300,4500,,1000,216500,800,1386,1187,43,18,,,,,,,,20747,6540,50867,,,3733,27740,907,10066,53,216,,,,,1740,2394,1447,2956,,,987,46516,1847,1727,6217
2001,阿克塞县,Akesai Hasakezu Zizhixian,622125,8900,2900,2100,1000,207,,207,,33,,,13426,4300,120,,,,84,58,,,26,123,4,12,17838,1314,112,12262,14197,3641,1235,0.41,2100,4476,60,10,,692,126,3199,6071,1950,853,63,,790,,4400,500,,100,114000,200,692,608,,,,,,,,,,47890,15420,127047,,,9620,66557,4780,54969,80,369,13,21,380,3217,2200,3463,1860,5023,,,1840,112962,9247,7787,55874
2001,安西县,Anxi Xian,622126,99600,51300,27500,18600,15727,,15727,560,7,674,,113815,15140,15247,15247,8867,6580,5668,2774,489,51,2354,1458,887,105,36288,25431,21720,6722,19701,16587,14852,0.3,5400,8211,1790,18110,60,3738,8823,7445,10212,4300,21452,18142,385,2787,138,19600,14300,1100,12300,206600,30600,3738,3420,585,410,325,,,325,325,,325,18800,1007,10801,,,880,5179,127,5622,,,,,,,14607,21916,7,4,,,,,2573,4233,28575
2001,张掖市,Zhangye Shi,622201,486763,347000,205900,129900,45747,333,45414,113,,447,,441933,35333,45633,42393,25853,11233,32366,19796,2938,1131,8501,6523,989,512,250877,123784,79537,37479,142441,108436,107066,0.31,19403,22065,153431,79,10327,23891,600,61378,72213,26846,99639,74088,1819,23359,373,173300,114400,1900,203800,357200,302800,31498,28108,5475,6514,906,,,906,903,,906,680,400,2807,,,253,2165,47,259,60,307,,,,,,,113,295,,,,,93,7,15
2001,肃南县,Su'nan Yuguzu Zizhixian,622222,35770,23700,11300,9300,4220,,4220,147,20,,,25357,2233,2580,1560,1633,1533,752,474,152,8,118,1499,24,37,13558,9797,1398,727,4521,9037,8522,0.38,4050,7993,3322,272,72,4330,400,5861,6500,2374,8900,3367,384,5149,,32100,25200,800,4500,445100,7600,5219,5094,2538,54,,,,,,,,220,87,580,,,60,347,20,200,,,,,7,33,7,12,7,15,,,,,20,,
2001,民乐县,Minle Xian,622223,235574,216800,127300,102900,61540,,61540,633,,,,316116,43627,42473,11053,52173,48033,15636,8364,4614,2,2656,949,158,94,76595,41041,28253,9264,24817,51778,55105,0.26,5449,10938,53707,,13832,7536,1566,16179,13508,42597,39397,32231,632,6534,,66300,37900,300,101000,234800,89700,8958,8468,845,1086,,,,,,,,15600,1767,13892,,,1360,9149,380,4124,7,16,,,7,138,11500,18680,87,211,,,73,3282,940,973,3722
2001,临泽县,Linze Xian,622224,146394,120500,58000,37000,15787,340,15447,,,416,,171306,15073,15767,15767,5307,4413,14577,8067,1030,301,5179,1701,341,42,83482,47165,30709,8267,46371,37111,35531,0.3,5008,8102,79527,1576,1232,10092,1200,12050,23800,7770,35044,24568,1075,9255,146,65100,50000,1000,106500,101500,161500,12953,12152,2450,1960,355,,,355,250,,355,185808,100465,735546,940,15811,49240,283435,15939,262946,8693,38361,1827,18316,7587,50884,2993,5980,30879,48166,220,211,1993,100689,14786,36014,180647
2001,高台县,Gaotai Xian,622225,158434,129900,71800,51200,21040,,21040,,,775,,177953,17533,20073,16460,16927,12520,10754,6735,852,343,2824,2423,363,265,71765,48440,36423,5052,36143,35622,38014,0.3,4491,7827,69517,3859,1206,5978,1650,19221,31980,5262,48585,42197,839,5420,129,43300,17000,400,71900,126600,87700,7645,7031,748,958,314,,,314,271,,314,55147,26966,298908,527,7747,13813,112456,7320,119682,1473,13306,700,7950,880,12804,40,96,4740,12454,,,900,44768,10273,12827,109532
2001,山丹县,Shandan Xian,622226,194857,148000,79900,42100,39807,,39807,,7,171,,180050,28667,22240,10667,24280,23647,2374,1311,556,88,419,4108,87,60,129981,22143,12929,68441,96766,33215,42668,0.3,4828,9054,14178,,2244,2965,800,45930,60352,19740,17234,13226,201,3796,11,47200,9000,300,16400,273600,22900,3913,3488,434,660,26,,,26,26,,26,3647,1993,8613,,,600,2866,260,2012,233,244,207,135,107,1397,187,281,213,291,,,53,2263,53,120,160
2001,市辖区,Wuwei Shi Shixia Qu,620601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,凉州区,Wuwei Shi Liangzhou Qu,620602,992124,792200,467700,270600,97250,,97250,120,120,107,,759794,69333,91653,77067,48313,39733,71492,26342,29120,5510,10520,19450,3909,30,567190,168359,115338,163874,384750,182439,183316,0.24,29214,56452,62344,,3833,47698,,107900,146700,62300,106884,77985,775,28078,46,235600,189700,15000,490000,456400,520000,47698,44586,3900,4472,112,,,112,112,,112,17820,9860,131531,340,6980,4620,38524,3753,74322,447,6416,367,3155,87,3046,726,1625,1073,3205,20,36,253,16679,1447,5907,17201
2001,民勤县,Minqin Xian,620621,302721,258500,115600,90800,63840,,63840,473,753,301,,687220,67667,62640,46027,16193,10107,21295,11021,6336,319,3619,18229,1732,20,96256,77781,64354,4153,39465,56791,53390,0.22,4519,12073,25124,10602,2639,7731,,31859,28106,9220,53697,46064,610,6914,109,91100,35800,4300,91700,358200,78000,7731,7221,2795,2246,265,,,265,265,,265,21627,10493,124442,73,1084,5247,50618,2653,52293,1460,12119,553,7076,413,3251,2040,3978,1160,2951,,,700,33439,2080,5340,17976
2001,古浪县,Gulang Xian,620622,389466,371900,215400,147400,75280,,75280,167,167,,,223605,39067,36113,8733,39100,32413,13700,5250,4780,68,3602,7764,692,15,95448,37605,27032,20313,57471,37977,43853,0.12,2465,13697,27520,,2088,7835,,38852,26583,9220,24935,18862,738,5335,,73400,16700,5300,115200,185000,78400,7835,7439,775,1421,,,,,,,,31960,17213,57713,,,9447,29767,533,4649,2567,2204,,,1893,11845,,,10060,9600,200,175,87,3540,593,3480,7110
2001,天祝县,Tianzhu Zangzu Zizhixian,620623,226697,186200,114100,83900,21700,,21700,33,1347,,,125811,9333,3387,2940,14474,12467,1851,840,456,25,530,738,54,,28179,11391,4668,5884,14104,14075,14628,0.079,3818,16491,5305,,684,9750,,25048,25412,7105,10703,3789,344,6566,4,139200,103300,,52300,435000,57600,9750,9425,1300,752,10,,,10,10,,10,237413,158387,793215,,,81420,360309,41633,314957,13640,18704,527,4143,15700,73388,7287,10930,21413,36502,,,2733,95836,24507,16947,51500
2001,定西县,Dingxi Xian,622421,472700,387700,198600,118000,114847,,114847,,1773,19,,165553,20093,8987,,37033,29240,8664,4557,1778,123,2206,2572,431,27,103550,42605,31588,23467,61380,42170,52595,0.14,6830,19501,8806,,3255,8047,,23277,25753,7049,38239,29921,790,7524,4,94000,19000,200,125000,149400,106900,12773,11523,65,2183,11,,,11,11,,11,45813,26473,157385,,,19427,102055,6347,47130,,4000,,4000,699,4200,7287,10930,833,6875,,,20,900,3347,5313,10724
2001,通渭县,Tongwei Xian,622424,460300,422800,194700,133000,122040,,122040,207,387,1,,840000,12667,4787,,36920,27986,9986,4984,4228,41,733,2749,815,52,51130,31502,23070,2703,22169,28961,43061,0.1,3208,12786,12655,,3239,6463,,6230,3500,670,25410,18046,844,6519,1,112300,13100,,123400,71200,120800,10259,9222,,1601,3,,,3,3,,3,57300,45147,141518,,,22093,59652,5466,38664,9107,5464,,,5567,23140,,,4727,7655,,,1506,46054,2334,2387,7748
2001,陇西县,Longxi Xian,622425,490600,428600,195500,137900,79487,,79487,33,400,26,,115005,15727,10420,2473,42380,29147,12038,6614,2899,488,2037,2171,1056,30,94126,54110,47549,12400,46737,47389,54314,0.13,7359,16834,8371,,1563,7653,,22332,20257,7899,33742,25717,509,7475,41,85500,11500,900,155000,88500,138500,12148,10615,325,2213,100,,,100,100,,100,19820,13894,34500,,,7140,20456,,,2766,3445,,,1914,3855,,,3960,3421,,,,,406,,
2001,渭源县,Weiyuan Xian,622426,346100,324300,162400,126800,53393,,53393,1060,,46,,85519,12200,6547,120,31660,24093,5908,2812,1612,185,1299,1488,232,59,50311,40695,32951,1534,18212,32099,36623,0.11,2651,10595,4230,,408,3491,,6338,2745,883,24922,20257,553,4066,46,54900,28400,,105100,73600,76900,6587,6328,,1104,111,,,111,111,,111,532619,378901,852628,,,107192,204184,29647,83985,26326,32527,27,112,191602,506601,,,43026,44089,13,15,161,3929,17259,10466,35425
2001,临洮县,Lintao Xian,622427,536600,492000,228900,168500,72880,,72880,,1467,74,,202060,21153,21660,3173,18747,12027,16149,8113,4421,1267,2348,3042,1071,243,113124,54671,39952,6920,52216,60908,62633,0.13,5817,18367,12335,,2292,10948,,42155,41115,10844,40591,27908,778,11769,136,59500,20500,200,185700,148700,190000,17379,15676,362,3812,329,,,329,313,,329,112960,89247,170360,,,21687,33831,6853,13961,10487,7132,,,42000,108108,,,11333,10850,,,,,1907,2333,9290
2001,漳县,Zhang Xian,622428,190500,176900,80800,47000,30820,,30820,,413,49,,50711,6033,3933,173,13700,8313,2991,1133,748,185,925,549,200,43,29991,19868,14492,2001,8723,20268,23085,0.13,1530,7838,4181,,1086,3575,,3490,1292,297,21246,17219,233,3701,93,56600,36700,,52300,109700,74500,6745,6388,,499,225,,,225,225,,225,127193,91033,150610,,,29973,45360,8107,18084,5740,5982,,,33387,65670,,,14393,10810,,,27,225,4633,1360,4404
2001,岷县,Min Xian,622429,445200,406900,194000,146800,41587,,41587,,20,11,,71424,6033,5173,,7660,6320,5520,1359,1142,97,2922,1412,609,159,64773,37675,25830,9522,20073,44700,47895,0.12,3995,12855,1356,,342,9258,,18037,6820,2020,31367,23571,411,7366,19,130500,108100,100,155000,180400,158100,14696,14385,210,1231,45,,,45,24,,45,88420,61333,118520,,,19873,29012,7287,24700,2040,1316,,,30667,62224,,,6040,5869,,,,,4513,2387,7293
2001,武都县,Wudu Xian,622621,531050,479900,270000,214400,46633,2200,44433,173,120,27,,127677,3400,8920,1213,19000,14667,9043,5532,1892,316,1303,12771,1700,56,45147,31427,27418,4615,19426,25721,25765,0.095,4974,3873,24841,18,154,4865,,23152,7225,29,24373,15167,2072,7056,78,115500,70000,29200,141500,54800,129900,10150,9654,130,2106,190,,,190,170,,190,77713,57687,173243,,,15833,48395,6747,24937,2513,3669,27,112,32047,95131,,,6127,8471,,,127,2850,4393,1533,5928
2001,宕昌县,Dangchang Xian,622623,287795,274200,165200,119400,29000,140,28860,680,67,,,35758,1500,4787,1027,11907,7727,1933,1427,120,40,346,887,389,14,30012,21062,15386,861,15411,14601,16751,0.067,3105,2220,17957,,415,2764,,12248,2707,13,14542,7950,458,6134,,73600,49100,1600,86000,58500,53700,4309,4196,,373,,,,,,,,32933,20587,59745,,,7240,20906,,,3333,8875,,,10014,29964,,,3066,4621,,,,,1333,1413,4189
2001,成县,Cheng Xian,622624,245161,217200,115700,74300,27460,,27460,1180,1180,22,,100942,4600,5527,2420,6827,2807,6825,4314,1131,487,893,2177,876,95,43016,25333,18882,6087,21174,21843,20580,0.14,1725,1650,28459,,656,2620,,13705,14665,58,23649,19297,755,3531,66,34500,27800,8500,84000,7500,77000,5664,5480,,933,160,,,160,117,,160,41600,24127,74498,,,2653,6714,,,1293,3435,,,20147,64277,,,1067,1694,,,,,120,273,365
2001,康县,Kang Xian,622625,201068,183600,113000,82400,21447,67,21380,33,487,4,,43999,733,2713,1907,9120,5740,5075,3096,877,220,882,810,153,20,26808,13525,8551,2263,12064,14744,14515,0.094,2463,1771,10323,,66,3200,,9749,4105,12,11455,7049,954,3427,25,45900,41100,12100,50100,12100,52800,4566,4272,65,1144,61,,,61,13,,61,363707,315684,809063,1940,10823,125199,296146,71632,286849,45214,63266,32167,44352,44306,96099,47,21,17359,22292,114,195,74,1661,11677,23106,49507
2001,文县,Wen Xian,622626,238919,213400,111300,86400,21680,873,20807,33,7,1029,,61000,1467,7140,2880,14193,11087,4202,2757,960,81,404,1634,427,30,22264,18041,12081,1970,10840,11424,12146,0.079,2681,1635,12136,2,182,1430,,5787,3708,20,12571,7197,1224,4025,125,60700,37100,15300,92300,37900,70300,5451,5191,,1781,302,,,302,281,,302,61753,54667,93416,880,3439,17893,30061,10867,24833,7847,5943,5000,3165,10133,14337,33,18,1233,702,27,28,,,1253,807,8986
2001,西和县,Xihe Xian,622627,373796,347600,208500,139900,40140,,40140,,7,88,,60411,3400,3793,1160,7693,5427,7705,4713,1370,194,1428,1259,1046,100,45360,26747,21558,4836,17665,27696,28921,0.089,3092,2481,29915,,382,,,19665,6832,40,14528,9259,528,4699,42,62100,28600,17200,56000,36100,97000,7794,7622,,1191,100,,,100,100,,100,32073,26093,56287,27,51,9553,21640,2973,11319,4060,7607,507,342,7827,13325,,,1380,1892,,,,,713,540,2169
2001,礼县,Li Xian,622628,505627,486600,249600,184800,69213,,69213,53,1133,153,,72098,4167,9513,,23960,18780,11529,6764,1499,461,2805,2427,1519,76,35995,19108,15481,2475,11277,24718,27494,0.091,3817,2583,31676,,1687,6900,,19461,3510,19,25227,16203,682,8332,10,167800,72500,41600,136200,54300,132700,14027,12400,213,2451,24,,,24,24,,24,41087,35480,121920,,,15513,50573,7440,46537,8560,13460,8367,13178,1900,7553,,,1840,2712,7,8,67,1500,2040,1413,3612
2001,两当县,Liangdang Xian,622629,51923,39700,21200,16100,8007,,8007,,67,20,,27151,848,933,140,4340,3340,1956,1610,80,16,250,134,53,10,6672,5108,3442,179,1893,4779,4752,0.12,606,632,6451,,108,1958,,3065,1617,6,4646,3044,342,1214,46,21000,21000,21000,26600,1500,25900,2173,2124,,239,112,,,112,103,,112,31700,29923,60616,13,10,11767,29081,9113,28539,6267,1820,5293,1601,1553,816,,,240,265,33,38,,,1160,1007,2569
2001,徽县,Hui Xian,622630,212426,183800,111800,75300,25340,260,25080,133,840,26,,83839,5000,5507,1253,21733,13420,9872,6245,1652,956,1019,1213,506,73,71566,33381,24603,18919,40853,30713,28552,0.16,1305,974,36349,,217,7840,,17819,14637,68,28044,20106,1755,6127,56,67500,65400,20500,112000,9200,114700,9582,9144,1820,1755,136,,,136,130,,136,29167,26520,53188,760,4885,9507,15458,10193,20126,1400,2046,940,1736,2440,4978,7,2,460,648,7,7,,,533,586,2007
2001,平凉市,Pingliang Shi,622701,4699968,307300,167200,94100,66407,,66407,80,1033,102,,142372,28340,12067,8353,24967,18907,8253,3379,2730,74,2070,2311,902,211,185812,45018,31469,54223,132781,3031,53567,0.18,13274,31200,3500,,390,6840,27000,51111,66550,26324,27251,22527,1018,3545,161,92100,83900,700,35700,74800,29900,6735,6363,390,858,390,,,390,390,,390,69840,61147,122581,,,26733,63759,9953,24067,5053,8230,253,589,9933,17135,,,5113,5972,27,104,,,566,14533,16794
2001,泾川县,Jingchuan Xian,622722,335460,309300,143700,83700,56433,,56433,287,1067,71,,75922,27447,7613,6520,25380,20800,11893,5612,2364,1097,2820,726,370,100,78247,49402,36551,8462,36283,41964,44336,0.14,4528,9800,2700,,750,1800,14000,40300,37010,11160,32102,25278,1091,5562,171,72900,69200,500,48400,23800,66300,9153,8023,260,2963,415,,,415,415,,415,10360,9207,30189,,,3873,8303,2780,16785,2320,3885,2300,3827,220,1118,,,380,356,,,,,353,353,1454
2001,灵台县,Lingtai Xian,622723,226813,206300,87900,47900,54233,,54233,187,1647,77,,45015,26146,2947,260,18953,12467,7949,3771,2251,852,1075,1468,372,9,52559,42080,34382,2583,21646,30913,30087,0.15,3580,7900,4000,,640,2300,9530,4406,14336,5632,28927,23212,978,4618,119,78000,75100,1100,29000,55000,32800,7126,6788,650,1543,288,,,288,288,,288,45387,34740,155751,260,2438,12547,39014,10340,78326,9607,20131,9427,19796,1347,11352,7,1,4980,8305,13,10,7,161,4593,2540,5943
2001,崇信县,Chongxin Xian,622724,94046,81800,45200,24400,24640,,24640,147,367,11,,23872,13000,1553,1500,20893,13387,3290,1652,582,109,947,414,334,117,19053,12091,9840,2586,8076,10977,12206,0.15,2222,3920,1200,,210,400,4100,14366,6560,3453,11176,8620,561,1976,19,37700,33300,,17100,57500,14600,2431,2330,,409,47,,,47,47,,47,487129,349828,837048,,,160892,361340,67080,255091,18295,21206,1727,1411,36960,92818,,,38247,34458,440,577,,,24526,61580,272177
2001,华亭县,Huating Xian,622725,172874,128700,68900,36800,27940,,27940,13,227,1,,36827,11887,1687,1220,10687,7707,3238,1867,458,299,614,727,364,62,46243,19085,13669,10104,24526,21717,21470,0.17,6940,9100,2800,,290,2100,17000,27934,54209,7708,19148,14462,553,4132,1,67000,55200,,47300,45600,41500,5608,5278,3,627,2,,,2,2,,2,89214,64540,162758,,,30653,72786,13080,59605,1300,2115,13,14,4740,10310,,,5913,4428,7,2,,,5853,12353,64721
2001,庄浪县,Zhuanglang Xian,622726,416664,402800,247500,130800,61140,,61140,,1087,,,78853,19040,4940,4020,23653,18793,11970,5282,5563,,1125,1576,869,142,69774,35990,26577,12866,29703,40071,45321,0.11,2421,11500,4200,,400,2600,12000,17980,16160,5191,34222,29169,575,4478,,79400,13300,,79300,1600,75100,5595,5296,2,870,,,,,,,,63820,47940,124120,,,28233,73747,7467,22217,2887,2609,1327,983,1100,4151,,,3600,3931,,,,,3220,12260,79935
2001,静宁县,Jingning Xian,622727,463382,443600,246400,165000,98413,,98413,,1547,,,94530,21680,11580,2793,16860,8793,12764,9251,2503,77,933,2953,870,362,54364,37048,29969,3200,22769,31595,37926,0.087,3690,13900,4100,,450,3100,22000,22602,20132,6485,30522,23998,792,5732,,106200,30200,,94000,400,114800,8664,8148,,1349,,,,,,,,77873,51920,137225,,,24293,60938,10053,46458,4847,6262,,,1893,6902,,,8840,7599,,,,,4353,12587,30400
2001,西峰市,Xifeng Shi,622801,321700,243300,122200,68500,39320,,39320,93,140,40,,119642,36153,10707,8000,34680,23460,6270,3046,1593,306,1325,2232,719,450,134242,43630,3612,24289,97613,36628,40922,0.18,8017,15229,74669,,3653,5681,12,28692,36340,11572,30325,25219,609,4465,32,30200,29100,180,46500,154300,4700,7101,6669,715,1323,78,,,78,78,,78,39353,29467,76872,,,10713,18964,7740,34738,1900,2215,20,36,2813,8617,,,2120,2176,433,575,,,2013,1573,10035
2001,庆阳县,Qingyang Xian,622821,318900,235300,101900,71300,55033,,55033,,313,4,,108199,21207,24533,,38493,32133,6270,2879,2294,504,593,2387,538,38,51940,32062,22094,5851,25685,26255,24000,0.13,7464,14069,45536,,6246,6447,197,11462,21985,7065,20707,15600,659,4441,7,62800,46900,30,33300,136200,47200,8059,7586,30,1000,18,,,18,18,,18,72328,52607,135053,,,22240,49606,10453,35716,1487,3146,,,11727,30744,,,7080,5716,,,,,2247,5413,23409
2001,环县,Huan Xian,622822,337300,317100,152500,106600,90113,,90113,,,43,,79540,19333,37533,20667,67053,51020,2325,1201,624,150,350,4460,105,10,34371,26459,17536,2320,11809,22562,21847,0.07,2864,14735,50050,,4051,6968,430,10820,9301,2872,16573,9395,1016,6135,27,114000,28900,,61100,464700,53700,8710,7509,715,1193,65,,,65,65,,65,110288,82347,150001,,,36260,67733,13107,31458,4307,3570,127,57,13327,30001,,,8007,6755,,,,,3827,12567,52000
2001,华池县,Huachi Xian,622823,128200,109300,68900,39000,26940,27,26913,,,35,,58621,6433,20200,1667,20753,12707,3292,1845,869,174,404,911,359,30,18526,15781,11403,372,5021,13505,13229,0.12,2804,9180,35346,,3511,3368,76,4010,3001,1049,10745,7426,564,2735,20,49400,18800,,35400,185400,31200,4910,3734,,746,48,,,48,48,,48,560299,428187,861020,314,1857,199866,438675,55894,126777,48975,122790,38833,45323,34427,61430,,,59321,45937,113,148,14,281,30653,26714,149123
2001,合水县,Heshui Xian,622824,167300,145100,70100,37300,23840,360,23480,1087,13,93,,42652,17787,21000,12467,23880,22360,5664,3047,1300,286,1031,1695,312,190,24347,20067,15582,774,8918,15428,17260,0.12,1553,8256,43154,,3290,2787,332,8480,7220,2845,16900,11602,738,4528,32,30800,22000,660,24000,136600,26800,3484,3222,3600,142,79,,,79,79,,79,54233,39567,108152,,,18847,55285,4640,17609,4447,5203,3973,5041,2907,9614,,,4607,4567,,,,,5540,3220,38124
2001,正宁县,Zhengning Xian,622825,232400,210100,108700,69500,29127,,29127,27,27,51,,63727,19280,17933,640,23553,15813,8150,3678,1444,1002,2026,1156,629,70,56856,40688,34835,9008,27948,28908,28958,0.14,2065,10081,54946,,4141,3274,110,9650,9205,2849,19043,15628,494,2894,27,27000,23900,3,32800,39000,34000,4092,3775,,1180,65,,,65,65,,65,74747,55660,72925,,,29433,42600,7467,11290,7340,5196,3813,3129,3060,10809,,,11307,7808,,,,,4400,3927,35002
2001,宁县,Ning Xian,622826,518900,486000,235200,126200,64020,,64020,53,33,140,,109357,52000,62267,,30220,23000,8593,3737,1574,69,3213,3278,1345,54,143028,67131,53122,14971,84216,58812,67043,0.14,2428,14959,102528,,6920,6269,12,22841,28034,9554,25320,18971,1013,5299,37,53900,49900,20,80000,96300,66300,7836,7527,,2099,90,,,90,90,,90,98933,79853,71896,,,31573,50557,8067,5709,7567,3807,3173,1717,15940,5527,,,11560,5064,,,,,1940,2167,8755
2001,镇原县,Zhenyuan Xian,622827,506100,476000,222700,131500,112647,,112647,2740,,92,,12292,36333,79867,5860,75067,54993,13714,6767,4317,856,1774,2797,1815,10,124900,75251,52957,12203,70443,54457,53447,0.11,2468,16641,135211,,4935,3948,183,20803,25439,7895,30782,23793,945,6017,27,135100,68100,5,67000,206900,47900,7895,6488,,3095,65,,,65,65,,65,35313,27167,128538,7,17,7760,18837,4560,15001,5147,78396,3860,6253,2573,5959,,,4187,4389,,,,,1360,1300,11614
2001,临夏市,Linxia Shi,622901,203900,93900,53300,29500,2726,,2726,,67,14,,5,2333,2667,2087,520,520,825,576,39,23,187,1758,116,8,64827,10767,5908,18976,44116,20711,18823,0.2,5917,12907,1322,,9,5463,,18611,20361,5212,11763,8784,102,2831,46,5200,5100,2700,26700,15900,46900,5464,5308,2880,205,110,,,110,110,,,38113,25927,81821,,,12373,32747,3907,28085,3560,7350,3560,7350,1507,5788,,,4107,5176,20,21,7,169,2067,4027,2495
2001,临夏县,Linxia Xian,622921,370356,356200,203500,122700,25020,,25020,,227,5,,8,1586,12827,11333,4513,2760,3744,1578,657,,1509,1561,715,24,51468,30847,19159,5540,12125,39343,39111,0.11,1179,10843,15186,,349,6586,,21221,11,2226,14808,9795,525,4469,19,47300,42000,1500,60500,110700,54300,6586,6268,1752,977,45,,,45,45,,,84193,66960,145202,,,36553,97713,6760,15552,13380,11273,13340,11231,1273,5768,,,8513,8650,93,127,7,112,6140,2593,7743
2001,康乐县,Kangle Xian,622922,239400,227600,93500,71100,21540,,21540,,267,25,,4,10347,6553,5067,3767,2773,2131,1150,401,,580,2011,375,27,35487,23907,19277,1631,14538,20949,23410,0.1,933,8627,19110,,1141,4601,,6289,3749,1429,12595,9122,432,3025,16,40100,22900,200,30100,55000,43600,4601,4149,262,341,38,,,38,38,,,139980,107620,193306,,,51327,108925,15473,22066,5887,8830,5887,8830,5727,15462,,,11600,6171,,,,,6813,5573,15040
2001,永靖县,Yongjing Xian,622923,198546,163900,89500,51200,23373,,23373,,,236,,9,9333,8380,6367,10460,8820,2878,1569,488,98,723,8347,1462,4,57063,14744,10550,14737,38325,18738,17485,0.11,5195,13168,20508,,267,5053,,21989,12483,2121,10261,6694,400,2918,249,34900,4300,100,39800,88100,38200,5053,4551,200,689,605,,,605,605,,,157264,131263,469028,553,4656,49447,161977,34213,181036,9565,23401,460,1092,34340,93215,,,10733,20073,34,52,207,4251,6267,4524,25563
2001,广河县,Guanghe Xian,622924,202548,195400,93100,67200,12800,,12800,,200,,,7,8000,7467,,7000,4667,1329,558,337,,434,881,736,9,19817,9471,6990,497,3084,16733,17749,0.091,1250,7623,10176,,128,2228,,10350,12130,2769,8067,5873,425,1769,,22500,21700,6700,100,80100,,2128,2038,2790,318,,,,,,,,3847,2600,20497,,,707,3737,1573,15400,33,135,,,247,1165,,,13,44,7,14,,1300,980,340,2452
